id,text,target,target_sentiment,companies_sentiment,consumers_sentiment
1590057,Competencia recomienda licitar por lotes el 49% de Aena,Competencia,positive,neutral,neutral
1812130,BAA respalda que el Gobierno británico multe a los aeropuertos,BAA,positive,negative,neutral
1281890,Grupo Mutua se afianza como líder en seguros generales,Grupo Mutua,positive,negative,neutral
161076,"Renault, líder del mercado español por delante de Seat",Renault,positive,negative,neutral
1141457,MásMóvil dispara su crecimiento y presiona a Movistar y Vodafone,MásMóvil,positive,negative,neutral
783839,Rolls-Royce vuelve a plantearse la venta de su filial española ITP Aero,Rolls-Royce,neutral,neutral,neutral
1079193,Mediapro entra en el negocio de apuestas deportivas,Mediapro,positive,negative,neutral
1088448,EEUU investiga las prácticas contables de Alibaba,EEUU,neutral,negative,neutral
59137,Los bajistas doblan sus apuestas contra los bonos de Evergrande,bajistas,positive,negative,neutral
1832107,El grupo VW domina un mercado en caída libre,grupo VW,positive,negative,neutral
1852604,Hermès planta cara a LVMH y aviva la guerra del lujo,Hermès,positive,negative,neutral
812410,La nueva CaixaBank-Bankia destronará a BBVA en el ránking de liquidez,nueva CaixaBank-Bankia,positive,negative,neutral
1687980,Freshfields y Uría destronan a Garrigues y a Cuatrecasas en fiscal,Freshfields,positive,negative,neutral
1591459,El juez Pedraz ordena el registro de la sede de Gowex en Madrid,juez Pedraz,neutral,negative,neutral
1712617,Industria paraliza el almacén de gas Castor por los microseísmos,Industria,negative,negative,neutral
1079259,Clear Channel arrebata a JCDecaux la gestión del mobiliario urbano de Madrid,Clear Chann,positive,negative,neutral
979786,Cañete logra el doble de avales que Eines de Pimec,Cañete,positive,negative,neutral
1582792,Desestimada una demanda contra Kutxabank de aportaciones de Fagor,Kutxabank,positive,negative,neutral
1861080,Ferrovial se desprende de su 40% en Intervial Chile por 160 millones,Ferrovial,negative,negative,neutral
23899,Toyota destrona a Volkswagen como líder mundial en venta de vehículos,Toyota,positive,negative,neutral
144620,Deutsche Bank ve potencial en Santander pero no en BBVA,Santander,positive,negative,neutral
1855040,"UGT habla de ""vergüenza"" en la CAM y carga también contra el Banco de España",UGT,negative,negative,neutral
1190217,Vodafone lleva a cabo la fusión por absorción de Ono,Vodafone,positive,negative,neutral
1611600,Alken sale de Jazztel tras rechazar la opa de Orange,Alken,negative,negative,neutral
1015975,"Apple denuncia a NSO Group, creador del programa Pegasus, por infiltrarse en sus iPhones",Apple,negative,negative,neutral
1884393,"Consum aumenta las ventas un 4,7% y gana un 10,6% más en 2011",Consum,positive,neutral,neutral
367987,Ferrer absorbe Spherium Biomed y completa su giro estratégico en I+D,Ferrer,positive,negative,neutral
1870755,"El PSOE denuncia la ""irresponsabilidad"" de Spanair y critica a Fomento por no negociar un cierre ordenado",PSOE,negative,negative,neutral
1173793,Uber lucha por el reparto de comida,Uber,negative,negative,neutral
1076757,Sólo la CNMV puede sancionar por infracciones del mercado de valores,CNMV,positive,negative,neutral
1132710,Bruselas investiga a varias empresas papeleras por posibles prácticas anticompetitivas,Bruselas,positive,negative,neutral
322326,"Hidalgo: Air Europa estaría preparada para operar mejor que Iberia ""en seis meses""",Air Europa,positive,negative,neutral
1873139,Iberdrola corta la luz al Ayuntamiento de Valencia y logra que pague,Iberdrola,positive,negative,neutral
607808,España registra 3.065 nuevas licencias VTC en lo que va de año,España,neutral,positive,neutral
1792755,Aerolíneas Argentinas demostrará en los tribunales que no debe 20 millones a Air Comet,Aerolíneas Argentinas,positive,negative,neutral
1078752,York European sigue a Fidelity y deshace posiciones en Gamesa,York European,negative,negative,neutral
994124,La UE ultima cargos contra Apple por vulnerar la libre competencia en su tienda de aplicaciones,UE,negative,negative,neutral
60028,Los ETF superarán a los fondos de inversión,ETF,positive,neutral,neutral
771091,Un juez embarga las cuentas bancarias de Adidas tras no devolver unos avales de 700.000 euros,Un juez,negative,negative,neutral
1364357,Roca Junyent absorbe el bufete MDV & Asociados,Roca Junyent,positive,negative,neutral
1817494,Hacienda pone su foco sobre TUI,Hacienda,positive,negative,neutral
59418,"Jesús Sánchez Bargos: ""Thales apostará por lo digital en España tras vender a Hitachi""",Thales,positive,negative,neutral
1696051,Rover Alcisa rebaja un 60% una obra para adjudicársela,Rover Alcisa,positive,negative,neutral
1791340,Iberdrola gana en el juzgado a Centrica una demanda,Iberdrola,positive,negative,neutral
1882303,Abertis se hace con el negocio de OHL en Brasil,Abertis,positive,negative,neutral
46797,Madrid derrota a Barcelona en la batalla por los hoteles de gran lujo,Madrid,positive,negative,neutral
1309535,"Cómo pretende Bruselas frenar la expansión de Facebook, Google o Amazon",Bruselas,negative,negative,neutral
1801691,El juez desestima los recursos de los Salazar y confirma los embargos,juez,negative,negative,neutral
1877656,"La CMT exige a Canal+ 4,1 millones de euros por la tasa de RTVE",CMT,negative,negative,neutral
1597944,La CNMC investigará la compra de Canal + por Telefónica,CNMC,neutral,negative,neutral
139284,La CNMC multa a la ACB con 400.000 euros por las condiciones exigidas para ascender,CNMC,negative,negative,neutral
120845,Accionistas x Nisa supera el 50% de las acciones frente a Vithas,Accionistas,positive,negative,neutral
1854433,Ferroatlántica ficha como consejero delegado a un exdirectivo de Endesa,Ferroatlántica,positive,negative,neutral
1700008,"Air Europa, única compañía que aporta la documentación necesaria para volar desde Badajoz",Air Europa,positive,negative,neutral
1073363,El sabor gana a la técnica,sabor,positive,negative,neutral
1193606,"Apple Music, podría superar a Spotify en Estados Unidos este año",Apple Music,positive,negative,neutral
1792927,Los directivos americanos que delaten a su empresa tienen premio,directivos americanos,positive,negative,neutral
1135951,Kepco descarta comprar la participación de Toshiba en Westinghouse,Kepco,negative,negative,neutral
3759446,Mapfre ejercerá acciones legales contra Oliver Wyman por la valoración de su alianza con CaixaBank,Mapfre,negative,negative,neutral
1593037,CaixaBank asegura que la compra de Catalunya Banc por BBVA no cambiará su estrategia,CaixaBank,positive,negative,neutral
3168537,BlackRock intercambia posiciones en Solaria y Siemens Gamesa,BlackRock,neutral,neutral,neutral
1587025,"Colonial, Barón de Ley y Ebro Foods sustituyen a Abengoa, Ezentis y Miquel Costas en Ibex Medium Cap",Colonial,positive,negative,neutral
4494416,La justicia da la razón a Lidl frente a Thermomix y podrá vender su robot de cocina,Lidl,positive,negative,neutral
1850190,Macy’s arrebata al español la medalla de plata en el ránking mundial,Macy’s,positive,negative,neutral
1882790,Kindle Fire tiene el 52% del mercado de 'tablets' Android,Kindle Fire,positive,negative,neutral
138559,"Samsung deberá indemnizar con 10,8 millones a Huawei por violación de patentes",Samsung,negative,positive,neutral
1863718,La Comisión Europea investiga a editores y Apple por los libros electrónicos,Comisión Europea,negative,negative,neutral
1574247,Vueling coge altura y amenaza el liderazgo de Ryanair en España,Vueling,positive,negative,neutral
1890707,Budweiser se bebe toda la Coronita,Budweiser,positive,negative,neutral
1489697,Ramón Hermosilla abandona Ontier y funda su propia firma,Ramón Hermosilla,positive,negative,neutral
91259,Apple contrata al vicepresidente de ingeniería de Tesla,Apple,positive,negative,neutral
1602441,Industria dice que hibernar Castor es 110 millones anuales más barato que tenerlo operativo,Industria,neutral,negative,neutral
1154566,Seis bufetes hacen frente común en los litigios por Popular,Seis bufetes,positive,neutral,neutral
399568,El Liverpool golea al Tottenham en la final económica de la Champions,Liverpool,positive,negative,neutral
1494355,Xiaomi predice que liderará el mercado mundial móvil en 10 años,Xiaomi,positive,negative,neutral
1679146,Audi se consolida como líder del lujo por delante de BMW y Mercedes,Audi,positive,negative,neutral
1805968,Competència investiga el sector de las grúas móviles,Competència,positive,negative,neutral
1700945,Editores europeos piden medidas legales contra Google si persiste su abuso,Editores europeos,negative,negative,neutral
1875955,BBVA supera a Santander como el mayor banco por activos en España,BBVA,positive,negative,neutral
145862,La CNMC sanciona a Nokia por abuso de posición de dominio en una licitación de Adif,CNMC,negative,negative,neutral
1877562,Francia investiga a Google por posible evasión fiscal,Francia,positive,negative,neutral
480010,ACS copa la seguridad de los hospitales valencianos por 22 millones,ACS,positive,negative,neutral
1687188,Francia investiga a Skype por no querer inscribirse como operador de telecomunicaciones,Francia,positive,negative,neutral
76831,Estrella Galicia 'ataca' el mercado de Oriente Medio desde la Expo de Dubái,Estrella Galicia,negative,negative,neutral
1458928,La CNMC ultima una multa millonaria a Telefónica y Yoigo por su alianza,CNMC,negative,negative,neutral
5339481,Improven reestructura su comité de dirección y estudia comprar otras empresas,Improven,positive,negative,neutral
1795226,Qué tiene 3Par que HP y Dell tanto anhelan,3Par,positive,negative,neutral
1175623,Seat vuelve a ser la marca más vendida en España superando a Renault,Seat,positive,negative,neutral
19862,General Motors quiere arrebatar a Tesla el liderazgo del coche eléctrico,General Motors,positive,negative,neutral
43281,La CNMC multa a 22 consultoras por repartirse concursos públicos,CNMC,negative,negative,neutral
1712210,El Gobierno anuncia un ahorro de 1.500 millones de euros con la supresión de 708 empresas,Gobierno,positive,negative,neutral
813340,"Total lanza otra ofensiva en España para competir con Iberdrola, Endesa y Naturgy",Total,negative,negative,neutral
61567,"El Gobierno abre expediente a las hidroeléctricas del Duero, Tajo y Miño-Sil",Gobierno,negative,negative,neutral
1893055,Volkswagen lidera un mercado europeo en retroceso,Volkswagen,positive,negative,neutral
1602067,Bruselas investigará los pactos fiscales del gobierno de Gibraltar con las empresas que tributan allí,Bruselas,positive,negative,neutral
1271374,La CNMC expedienta a Telefónica por posible incumplimiento de compromisos en la compra de DTS,CNMC,negative,negative,neutral
1210429,Toshiba ve improbable la venta de su negocio de chips a Bain Capital,Toshiba,negative,negative,neutral
1723740,Agbar logra que el juez anule el contrato de Gandía con Aguas de Valencia,Agbar,positive,negative,neutral
88766,Sener recluta a un primer ejecutivo de su gran rival Abengoa,Sener,positive,negative,neutral
1191517,"Gimeno: ""El Corte Inglés busca alianzas en Europa frente a Amazon y Alibaba""",Corte Inglés,positive,negative,neutral
1825375,Lloyds 'roba' otro consejero ejecutivo a Santander,Lloyds,positive,negative,neutral
1713879,Don Simón gana la batalla a Pascual y podrá emplear el término 'funciona' en sus productos,Don Simón,positive,negative,neutral
1700970,FT: Repsol puede rechazar sin problemas la oferta de YPF,Repsol,positive,negative,neutral
1881243,Brufau confía en recuperar 8.000 millones por YPF pero las acciones de Repsol se desploman otro 6%,Brufau,positive,negative,neutral
1587104,Diez empresas concentran el 73% de la eólica instalada en España,Diez empresas,positive,negative,neutral
1249143,La CNMV examina las posibles implicaciones del caso BBVA-Villarejo,CNMV,neutral,neutral,neutral
1113994,"La CNMV investigará la subida de Tecnocom, compras inmobiliarias y otras noticias a esta hora",CNMV,neutral,negative,neutral
41151,Bruselas acusa a Apple de abuso de posición en su tienda de aplicaciones,Bruselas,negative,negative,neutral
1840789,"Chinawhite, el club que todos quieren copiar",Chinawhite,positive,neutral,neutral
1593670,El juzgado convoca junta de acreedores de Magenta para noviembre,juzgado,neutral,neutral,neutral
41977,BigMat compra La Plataforma de la Construcción y desafía a Leroy Merlin,BigMat,positive,negative,neutral
1152926,"La CNMC abre expediente contra Philip Morris, Altadis, JTI, BAT y Logista",CNMC,negative,negative,neutral
1607955,ACS prevé reducir su deuda a 4.000 millones este año con desinversiones,ACS,positive,neutral,neutral
1363094,Monedas digitales: los pagos globales podrían eludir a los bancos tradicionales,bancos tradicionales,negative,neutral,neutral
1799648,Twitter supera a MySpace en visitantes únicos y se cuela en el 'Top 3 social',Twitter,positive,negative,neutral
1797394,Yoigo y Orange ganan en el 'robo' de clientes frente a Vodafone y Movistar,Yoigo,positive,negative,neutral
