text,target_sentiment
17 de marzo de 2011 - Goldman Sachs estima que existen perspectivas negativas para las operaciones móviles noruegas de la noruega Telenor ASA OSL:TEL y la sueca TeliaSonera AB STO:TLSN en el corto plazo.,Negative
"Responde preguntas sobre cuántos visitantes recibe Conversaciones, qué tan grande es el equipo y cuáles son los problemas al configurar canales de redes sociales.",Neutral
"Los principales accionistas del proveedor finlandés de servicios de TI TietoEnator Oyj rechazaron el viernes una oferta hostil de 1.080 millones de euros y 1.670 millones de dólares de la firma de adquisiciones Nordic Capital, lo que da nueva vida a una posible contraoferta de Blackstone Group LP y la empresa de telecomunicaciones noruega Telenor ASA.",Positive
"Con base en el resultado del primer trimestre, la cartera de pedidos existente y las perspectivas de nuevos pedidos, la compañía espera que las ventas del año completo se contraigan un 25% en comparación con 2008, el margen bruto se mantenga en un nivel saludable y el margen de beneficio operativo sea menor que en 2008 debido a un menor volumen de ventas.",Negative
"Según el presidente Michael Hornborg, la organización simplemente ha criticado el pobre desempeño de Raisio.",Neutral
"Una empresa local de gestión de residuos, Turun Seudun J+ñtehuolto, ha planeado establecer una instalación de incineración de residuos con capacidad para 150.000 toneladas.",Neutral
"Tiimari, minorista finlandés de artículos de papelería y regalos HEL: TII1V anunció ayer que eliminará un total de 28 puestos de trabajo en sus unidades Tiimari Retail Ltd y Gallerix Finland Ltd como resultado del cierre de tiendas.",Negative
"Como resultado, las restricciones rusas a las importaciones de productos lácteos finlandeses se cancelarán el 6 de agosto de 2010.",Positive
"En el coche con el sospechoso sólo quedó el conductor, quien fue secuestrado y obligado a punta de pistola a conducir hasta Durham.",Negative
La empresa forestal finlandesa UPM-Kymmene y la empresa de gestión de residuos Lassila & Tikanoja anunciaron el 30 de enero que planean producir etanol y energía a partir de residuos comerciales e industriales.,Neutral
"La cadena ha estado tratando de reducir sus propios costos, presionando a vendedores como el fabricante de equipos de fitness Precor para que reduzcan los precios.",Neutral
"PGE Belchatow opera la planta de energía a carbón de 4,44 GW de Belchatow, y Fortum tiene intenciones de iniciar un proyecto de demostración de CCS junto con Teollisuuden Voima Oyj (TVO), otra empresa de servicios públicos finlandesa, en su instalación de carbón de 565 MW de propiedad conjunta en Meri-Pori.",Neutral
"El socio licenciatario norteamericano de BioTie, Somaxon Pharmaceuticals, inició un estudio clínico de fase II-III en pacientes que sufren juego patológico y un estudio piloto de fase II sobre abandono del hábito de fumar por adicción a la nicotina.",Neutral
"Para noticias las 24 horas, pruebe ICIS news www.icis.com Haga clic en ""probar"" y luego en ICIS news",Neutral
Llevaba una gorra negra tipo boina y una chaqueta negra.,Neutral
Los productos tienen un bajo contenido de sal y grasa.,Neutral
Los administradores han indicado la necesidad de recortar 900 puestos de trabajo en la aseguradora irlandesa durante los próximos 15 meses.,Negative
La necesidad total de recortes de personal corresponde a unos 300 años-hombre.,Negative
"Según el director de producto Lassi Hietanen, construir una planta eléctrica que queme residuos mixtos en Helsinki puede no ser una buena idea porque esto reduce la producción de plantas eléctricas combinadas que utilizan gas natural.",Neutral
Finnair cree que la huelga le ocasionará pérdidas netas diarias de más de 2 millones de euros debido a la cancelación de reservas y al desvío de pasajeros.,Negative
"Según Scanfil, la demanda de productos de redes de telecomunicaciones ha fluctuado significativamente en el tercer trimestre de 2006, y se espera que la situación permanezca inestable durante el resto del año.",Negative
"HELSINKI Thomson Financial - Las acciones cerraron con pocos cambios, con Cargotec y Huhtamaki cayendo fuertemente debido a los decepcionantes informes del segundo trimestre.",Negative
El anuncio se produce dos semanas antes de que expire un acuerdo de licencia clave entre las dos compañías que están envueltas en un desacuerdo sobre los pagos de regalías por los chips de Texas Instrument que utilizan tecnología patentada por Qualcomm.,Negative
"La aerolínea estimó que la cancelación de sus vuelos debido al cierre del espacio aéreo europeo, y el proceso de reanudación del tráfico, han causado a la compañía una pérdida de 20 millones de euros, incluidos los costes de alojamiento de los pasajeros varados.",Negative
El Grupo Ruukki calcula que ha perdido 4 millones de euros en el proyecto fallido.,Negative
"En Finlandia, el sindicato de trabajadores de OP-Pohjola boicotea las actividades de venta de seguros del grupo porque la empresa se niega a tener en cuenta la venta de seguros a la hora de fijar los salarios.",Negative
"Samsung ocupa actualmente el tercer lugar y perdió terreno durante el trimestre, cayendo un 1,8% hasta una participación general del 11,1%.",Negative
"""Las pequeñas empresas están sufriendo en estos momentos porque es probable que tengan problemas económicos"", añadió.",Negative
"El Fondo de Pensiones de la Policía y Bomberos de Baltimore, que tiene alrededor de 1.500 millones de dólares, perdió alrededor de 3,5 millones en el esquema Ponzi de Madoff.",Negative
"En total, Finnair ha cancelado más de 500 vuelos debido a la huelga.",Negative
"Vanhanen dijo que el ataque sería ""extremadamente dañino"" mientras unos 1.300 participantes y periodistas comienzan a llegar a Finlandia para la cumbre de un día de la UE con el presidente ruso Vladimir Putin en Lahti, a unos 100 kilómetros (60 millas) al norte de Helsinki.",Negative
"El resultado operativo, excluyendo partidas extraordinarias, ascendió a 9,1 millones de euros, frente a los 10,6 millones de euros de las operaciones continuadas, excluyendo partidas extraordinarias, en 2004.",Negative
"Para complicar aún más las cosas, la compañía dijo que ha estado lidiando con precios más altos del petróleo y el gas, que han elevado el costo de la energía, las materias primas y el transporte.",Negative
"""Más allá de las capacidades de voz mejoradas, los clientes ahora tienen una forma optimizada de cumplir con los retiros de productos y otros requisitos de trazabilidad, lo que les proporciona una ventaja competitiva"".",Positive
Finnair pudo operar la mayoría de sus vuelos de ocio a pesar de la huelga.,Positive
"Los distribuidores dijeron que la acción se vio afectada en gran medida por la decepción de los inversores por un margen de refinación de sólo 9,48 dólares por barril para el trimestre y el rendimiento de su unidad de transporte, que vio caer el EBIT a 5 millones de euros desde 20 millones de euros al año en medio de una caída en los volúmenes y las tarifas de los buques tanque.",Negative
"La idea comercial de Budget Sport es ofrecer a los clientes una amplia gama de equipos y ropa deportiva de alta calidad a precios bajos, dijo la empresa.",Neutral
Una de las cajas de entrada estará equipada con un moderno sistema de control de consistencia para garantizar el perfil transversal de la máquina de la placa de yeso.,Neutral
Los pequeños inversores han expresado su temor de que las acciones acaben en manos de inversores de riesgo.,Negative
El resultado también se verá afectado por el aumento de los costos fijos asociados a las operaciones en China y los costos de reestructuración en Japón.,Negative
"Una de las cajas de entrada estará equipada con un moderno sistema de control de consistencia para garantizar el perfil transversal de la máquina de la placa de yeso, dijo la compañía en un comunicado recibido por Lesprom Network.",Neutral
"Como parte de la transacción, M-real y Sappi también han firmado un acuerdo a largo plazo para el suministro de pulpa y BCTMP y otros servicios y suministros menores.",Positive
"En Asia, anteriormente, el índice Nikkei de Japón cayó un 0,62 por ciento y el índice Hang Seng de Hong Kong subió un 0,56 por ciento.",Neutral
"Las ventas bajaron un 14 por ciento en Finlandia y subieron un 27 por ciento en el extranjero, donde las ventas se vieron impulsadas por el fuerte crecimiento de las ventas en Rusia y Lituania.",Neutral
4 de febrero de 2011 - El desarrollador finlandés de software de privacidad y seguridad Tectia Oyj (HEL: TEC1V) dijo el miércoles que ha creado dos unidades de negocio estratégicas: seguridad administrada y autenticación móvil.,Neutral
"El beneficio operativo del período de 12 meses disminuyó en 2,9 millones de euros mientras que el volumen de negocio aumentó en 24,5 millones de euros, en comparación con el ejercicio 2004.",Negative
"El beneficio operativo del período de 12 meses disminuyó desde 28,2 millones de euros mientras que el volumen de negocio neto aumentó desde 313,42 millones de euros, en comparación con el ejercicio 2004.",Negative
"El beneficio operativo del período de 12 meses disminuyó desde 5,4 millones de euros mientras que las ventas netas aumentaron desde 62,0 millones de euros, en comparación con el ejercicio 2004.",Negative
"El beneficio operativo del período de 12 meses disminuyó desde 9,6 millones de euros, mientras que las ventas netas aumentaron desde 69,0 millones de euros, en comparación con el año 2005.",Neutral
"El beneficio operativo del semestre disminuyó en 111,9 millones de euros, mientras que las ventas aumentaron en 1.275 millones de euros, en comparación con el mismo período del año 2006.",Neutral
"El beneficio operativo del semestre disminuyó en 21 millones de euros, mientras que las ventas netas aumentaron en 436,9 millones de euros, en comparación con el mismo período del año 2007.",Negative
"El beneficio operativo del trimestre disminuyó en 1,65 millones de euros, mientras que las ventas netas aumentaron en 14,6 millones de euros, en comparación con el mismo período del año 2005.",Negative
"En el primer semestre de 2008, el beneficio operativo del Banco cayó a 11,8 millones de euros desde 18,9 millones de euros, mientras que el ingreso neto por intereses aumentó a 20,9 millones de euros desde 18,8 millones de euros en el primer semestre de 2007.",Negative
"El beneficio operativo del período de 12 meses disminuyó desde 157,5 millones de euros, mientras que las ventas netas aumentaron desde 634,3 millones de euros, en comparación con el año 2007.",Negative
